Index,	Free Memory (kB),	Load Avg (1 min),	Load Avg (5 min),	Load Avg (15 min),	Running Processes,	Total Processes,	Time,	Computer Name
1685,	584404,	0.21,	0.21,	0.18,	2,	209,	2-14-2018 13:31:41,	raspberrypi
1686,	584280,	0.23,	0.21,	0.18,	2,	209,	2-14-2018 13:31:58,	raspberrypi
1687,	584280,	0.17,	0.20,	0.18,	1,	209,	2-14-2018 13:32:41,	raspberrypi
1688,	584404,	0.27,	0.22,	0.19,	2,	209,	2-14-2018 13:32:59,	raspberrypi
1689,	584380,	0.20,	0.20,	0.18,	1,	209,	2-14-2018 13:33:41,	raspberrypi
1690,	584412,	0.21,	0.21,	0.18,	2,	208,	2-14-2018 13:33:59,	raspberrypi
1691,	584272,	0.24,	0.21,	0.18,	1,	208,	2-14-2018 13:34:41,	raspberrypi
1692,	584296,	0.17,	0.20,	0.18,	1,	207,	2-14-2018 13:34:59,	raspberrypi
1693,	584272,	0.14,	0.19,	0.18,	1,	207,	2-14-2018 13:35:41,	raspberrypi
1694,	584280,	0.16,	0.19,	0.18,	1,	208,	2-14-2018 13:35:59,	raspberrypi
1695,	584156,	0.21,	0.20,	0.18,	1,	208,	2-14-2018 13:36:41,	raspberrypi
1696,	584156,	0.15,	0.18,	0.18,	2,	208,	2-14-2018 13:36:59,	raspberrypi
1697,	584280,	0.21,	0.19,	0.18,	1,	209,	2-14-2018 13:37:41,	raspberrypi
1698,	584272,	0.15,	0.18,	0.18,	2,	208,	2-14-2018 13:37:59,	raspberrypi
1699,	584280,	0.19,	0.18,	0.18,	1,	208,	2-14-2018 13:38:41,	raspberrypi
1700,	584280,	0.13,	0.17,	0.18,	1,	208,	2-14-2018 13:38:59,	raspberrypi
1701,	583768,	0.19,	0.18,	0.18,	1,	209,	2-14-2018 13:39:41,	raspberrypi
1702,	583768,	0.22,	0.18,	0.18,	1,	209,	2-14-2018 13:39:59,	raspberrypi
1703,	583644,	0.17,	0.18,	0.18,	1,	209,	2-14-2018 13:40:41,	raspberrypi
1704,	583652,	0.13,	0.17,	0.18,	1,	208,	2-14-2018 13:40:59,	raspberrypi
1705,	583776,	0.17,	0.17,	0.18,	1,	208,	2-14-2018 13:41:41,	raspberrypi
1706,	583768,	0.22,	0.18,	0.18,	2,	209,	2-14-2018 13:41:59,	raspberrypi
1707,	583644,	0.16,	0.17,	0.18,	1,	209,	2-14-2018 13:42:41,	raspberrypi
1708,	583644,	0.12,	0.16,	0.18,	1,	209,	2-14-2018 13:42:59,	raspberrypi
1709,	583644,	0.16,	0.17,	0.18,	1,	209,	2-14-2018 13:43:41,	raspberrypi
1710,	583644,	0.20,	0.18,	0.18,	1,	209,	2-14-2018 13:43:59,	raspberrypi
1711,	583652,	0.14,	0.17,	0.18,	2,	208,	2-14-2018 13:44:41,	raspberrypi
1712,	583652,	0.19,	0.17,	0.18,	2,	208,	2-14-2018 13:44:59,	raspberrypi
1713,	583776,	0.15,	0.16,	0.18,	1,	208,	2-14-2018 13:45:41,	raspberrypi
1714,	583900,	0.18,	0.17,	0.18,	1,	208,	2-14-2018 13:45:59,	raspberrypi
1715,	583900,	0.13,	0.16,	0.18,	1,	208,	2-14-2018 13:46:41,	raspberrypi
1716,	583908,	0.18,	0.17,	0.18,	1,	207,	2-14-2018 13:46:59,	raspberrypi
1717,	583768,	0.22,	0.18,	0.18,	1,	208,	2-14-2018 13:47:41,	raspberrypi
1718,	583900,	0.17,	0.17,	0.18,	1,	208,	2-14-2018 13:47:59,	raspberrypi
1719,	583900,	0.19,	0.17,	0.18,	1,	208,	2-14-2018 13:48:41,	raspberrypi
1720,	583900,	0.22,	0.18,	0.18,	1,	208,	2-14-2018 13:48:59,	raspberrypi
1721,	583900,	0.22,	0.19,	0.18,	2,	208,	2-14-2018 13:49:41,	raspberrypi
1722,	583900,	0.17,	0.18,	0.18,	1,	208,	2-14-2018 13:49:59,	raspberrypi
1723,	584024,	0.27,	0.20,	0.19,	1,	208,	2-14-2018 13:50:41,	raspberrypi
1724,	584024,	0.21,	0.19,	0.18,	1,	208,	2-14-2018 13:50:59,	raspberrypi
1725,	584024,	0.21,	0.19,	0.18,	1,	208,	2-14-2018 13:51:41,	raspberrypi
1726,	584148,	0.24,	0.20,	0.18,	2,	208,	2-14-2018 13:51:59,	raspberrypi
1727,	584148,	0.24,	0.20,	0.18,	1,	208,	2-14-2018 13:52:41,	raspberrypi
1728,	584156,	0.19,	0.19,	0.18,	2,	207,	2-14-2018 13:52:59,	raspberrypi
1729,	583908,	0.19,	0.19,	0.18,	1,	207,	2-14-2018 13:53:41,	raspberrypi
1730,	583900,	0.22,	0.20,	0.18,	2,	208,	2-14-2018 13:53:59,	raspberrypi
1731,	583768,	0.22,	0.20,	0.18,	1,	208,	2-14-2018 13:54:41,	raspberrypi
1732,	583768,	0.25,	0.21,	0.19,	2,	208,	2-14-2018 13:54:59,	raspberrypi
1733,	583768,	0.18,	0.19,	0.18,	2,	208,	2-14-2018 13:55:41,	raspberrypi
1734,	584140,	0.20,	0.20,	0.18,	2,	208,	2-14-2018 13:55:59,	raspberrypi
1735,	584248,	0.25,	0.22,	0.19,	1,	208,	2-14-2018 13:56:41,	raspberrypi
1736,	584248,	0.27,	0.22,	0.19,	2,	208,	2-14-2018 13:56:59,	raspberrypi
1737,	584008,	0.26,	0.22,	0.19,	1,	209,	2-14-2018 13:57:41,	raspberrypi
1738,	584140,	0.20,	0.21,	0.18,	2,	208,	2-14-2018 13:57:59,	raspberrypi
1739,	584016,	0.20,	0.21,	0.18,	2,	208,	2-14-2018 13:58:41,	raspberrypi
1740,	584024,	0.22,	0.21,	0.18,	1,	207,	2-14-2018 13:58:59,	raspberrypi
1741,	584016,	0.22,	0.21,	0.18,	1,	208,	2-14-2018 13:59:41,	raspberrypi
1742,	584140,	0.17,	0.20,	0.18,	1,	208,	2-14-2018 13:59:59,	raspberrypi
1743,	583636,	0.26,	0.22,	0.19,	2,	208,	2-14-2018 14:00:41,	raspberrypi
1744,	583636,	0.20,	0.21,	0.18,	1,	208,	2-14-2018 14:00:59,	raspberrypi
1745,	583760,	0.21,	0.21,	0.18,	2,	208,	2-14-2018 14:01:41,	raspberrypi
1746,	583760,	0.24,	0.21,	0.18,	2,	208,	2-14-2018 14:01:59,	raspberrypi
1747,	583884,	0.23,	0.21,	0.18,	1,	208,	2-14-2018 14:02:41,	raspberrypi
1748,	583884,	0.18,	0.20,	0.18,	2,	208,	2-14-2018 14:02:59,	raspberrypi
1749,	583884,	0.21,	0.21,	0.18,	1,	208,	2-14-2018 14:03:41,	raspberrypi
1750,	583884,	0.22,	0.21,	0.18,	1,	208,	2-14-2018 14:03:59,	raspberrypi
1751,	583760,	0.30,	0.23,	0.19,	1,	208,	2-14-2018 14:04:41,	raspberrypi
1752,	583612,	0.30,	0.23,	0.19,	2,	208,	2-14-2018 14:04:59,	raspberrypi
1753,	583512,	0.21,	0.22,	0.18,	2,	208,	2-14-2018 14:05:42,	raspberrypi
1754,	583512,	0.22,	0.22,	0.18,	1,	208,	2-14-2018 14:05:59,	raspberrypi
1755,	583512,	0.22,	0.22,	0.18,	1,	208,	2-14-2018 14:06:42,	raspberrypi
1756,	583520,	0.23,	0.22,	0.18,	2,	207,	2-14-2018 14:06:59,	raspberrypi
1757,	583852,	0.18,	0.21,	0.18,	1,	209,	2-14-2018 14:07:42,	raspberrypi
1758,	583760,	0.27,	0.23,	0.19,	1,	208,	2-14-2018 14:07:59,	raspberrypi
1759,	583884,	0.20,	0.21,	0.18,	2,	208,	2-14-2018 14:08:42,	raspberrypi
1760,	583884,	0.21,	0.21,	0.18,	1,	208,	2-14-2018 14:08:59,	raspberrypi
1761,	583240,	0.24,	0.22,	0.18,	2,	208,	2-14-2018 14:09:42,	raspberrypi
1762,	583264,	0.17,	0.20,	0.18,	2,	208,	2-14-2018 14:09:59,	raspberrypi
1763,	583264,	0.14,	0.19,	0.18,	1,	208,	2-14-2018 14:10:42,	raspberrypi
1764,	583264,	0.16,	0.20,	0.18,	2,	208,	2-14-2018 14:10:59,	raspberrypi
1765,	583388,	0.21,	0.20,	0.18,	1,	208,	2-14-2018 14:11:42,	raspberrypi
1766,	583388,	0.15,	0.19,	0.18,	1,	208,	2-14-2018 14:11:59,	raspberrypi
1767,	583388,	0.21,	0.20,	0.18,	1,	208,	2-14-2018 14:12:42,	raspberrypi
1768,	583396,	0.15,	0.18,	0.18,	2,	207,	2-14-2018 14:13:00,	raspberrypi
1769,	583388,	0.19,	0.19,	0.18,	2,	208,	2-14-2018 14:13:42,	raspberrypi
1770,	583388,	0.13,	0.17,	0.18,	2,	208,	2-14-2018 14:14:00,	raspberrypi
1771,	583264,	0.19,	0.18,	0.18,	2,	208,	2-14-2018 14:14:42,	raspberrypi
1772,	583264,	0.22,	0.19,	0.18,	1,	208,	2-14-2018 14:15:00,	raspberrypi
1773,	583224,	0.17,	0.18,	0.18,	1,	208,	2-14-2018 14:15:42,	raspberrypi
1774,	583248,	0.12,	0.17,	0.18,	2,	208,	2-14-2018 14:16:00,	raspberrypi
1775,	583388,	0.17,	0.17,	0.18,	1,	208,	2-14-2018 14:16:42,	raspberrypi
1776,	583388,	0.20,	0.18,	0.18,	2,	208,	2-14-2018 14:17:00,	raspberrypi
1777,	583380,	0.16,	0.17,	0.18,	1,	209,	2-14-2018 14:17:42,	raspberrypi
1778,	583380,	0.19,	0.18,	0.18,	1,	208,	2-14-2018 14:18:00,	raspberrypi
1779,	583380,	0.16,	0.17,	0.18,	2,	208,	2-14-2018 14:18:42,	raspberrypi
1780,	583488,	0.18,	0.17,	0.18,	1,	208,	2-14-2018 14:19:00,	raspberrypi
1781,	583520,	0.14,	0.17,	0.18,	2,	208,	2-14-2018 14:19:42,	raspberrypi
1782,	583504,	0.18,	0.17,	0.18,	1,	208,	2-14-2018 14:20:00,	raspberrypi
1783,	583496,	0.15,	0.16,	0.18,	1,	208,	2-14-2018 14:20:42,	raspberrypi
1784,	583496,	0.17,	0.17,	0.18,	2,	208,	2-14-2018 14:21:00,	raspberrypi
1785,	583372,	0.13,	0.16,	0.18,	1,	208,	2-14-2018 14:21:42,	raspberrypi
1786,	583372,	0.16,	0.17,	0.18,	2,	208,	2-14-2018 14:22:00,	raspberrypi
1787,	583372,	0.22,	0.18,	0.18,	1,	208,	2-14-2018 14:22:42,	raspberrypi
1788,	583372,	0.15,	0.17,	0.18,	2,	208,	2-14-2018 14:23:00,	raspberrypi
1789,	583372,	0.12,	0.16,	0.18,	2,	208,	2-14-2018 14:23:42,	raspberrypi
1790,	583372,	0.15,	0.16,	0.18,	1,	207,	2-14-2018 14:24:00,	raspberrypi
1791,	583380,	0.20,	0.17,	0.18,	2,	208,	2-14-2018 14:24:42,	raspberrypi
1792,	583372,	0.22,	0.18,	0.18,	2,	208,	2-14-2018 14:25:00,	raspberrypi
1793,	583372,	0.26,	0.19,	0.19,	2,	208,	2-14-2018 14:25:42,	raspberrypi
1794,	583372,	0.18,	0.18,	0.18,	2,	208,	2-14-2018 14:26:00,	raspberrypi
1795,	583348,	0.21,	0.18,	0.18,	1,	208,	2-14-2018 14:26:42,	raspberrypi
1796,	583348,	0.22,	0.19,	0.18,	2,	208,	2-14-2018 14:27:00,	raspberrypi
1797,	583364,	0.24,	0.19,	0.18,	2,	209,	2-14-2018 14:27:42,	raspberrypi
1798,	583372,	0.25,	0.20,	0.19,	2,	207,	2-14-2018 14:28:00,	raspberrypi
1799,	582992,	0.19,	0.19,	0.18,	2,	208,	2-14-2018 14:28:42,	raspberrypi
1800,	582992,	0.20,	0.19,	0.18,	1,	208,	2-14-2018 14:29:00,	raspberrypi
1801,	583076,	0.22,	0.20,	0.18,	1,	209,	2-14-2018 14:29:42,	raspberrypi
1802,	583248,	0.23,	0.20,	0.18,	1,	207,	2-14-2018 14:30:00,	raspberrypi
1803,	583124,	0.18,	0.19,	0.18,	1,	208,	2-14-2018 14:30:42,	raspberrypi
1804,	583364,	0.19,	0.19,	0.18,	1,	208,	2-14-2018 14:31:00,	raspberrypi
1805,	583116,	0.21,	0.20,	0.18,	1,	208,	2-14-2018 14:31:42,	raspberrypi
1806,	583116,	0.21,	0.20,	0.18,	1,	208,	2-14-2018 14:32:00,	raspberrypi
1807,	583116,	0.24,	0.21,	0.18,	1,	208,	2-14-2018 14:32:42,	raspberrypi
1808,	583116,	0.17,	0.19,	0.18,	1,	208,	2-14-2018 14:33:00,	raspberrypi
1809,	583240,	0.19,	0.20,	0.18,	2,	208,	2-14-2018 14:33:42,	raspberrypi
1810,	583240,	0.21,	0.20,	0.18,	1,	208,	2-14-2018 14:34:00,	raspberrypi
1811,	583240,	0.22,	0.21,	0.18,	2,	208,	2-14-2018 14:34:42,	raspberrypi
1812,	583240,	0.17,	0.20,	0.18,	1,	208,	2-14-2018 14:35:00,	raspberrypi
1813,	583116,	0.25,	0.21,	0.19,	2,	208,	2-14-2018 14:35:42,	raspberrypi
1814,	583124,	0.20,	0.20,	0.18,	1,	207,	2-14-2018 14:36:00,	raspberrypi
1815,	583248,	0.20,	0.20,	0.18,	2,	208,	2-14-2018 14:36:42,	raspberrypi
1816,	583240,	0.24,	0.21,	0.18,	1,	208,	2-14-2018 14:37:00,	raspberrypi
1817,	583108,	0.23,	0.21,	0.18,	2,	209,	2-14-2018 14:37:42,	raspberrypi
1818,	583116,	0.18,	0.20,	0.18,	1,	208,	2-14-2018 14:38:00,	raspberrypi
1819,	583108,	0.19,	0.20,	0.18,	2,	208,	2-14-2018 14:38:42,	raspberrypi
1820,	583108,	0.22,	0.21,	0.18,	2,	208,	2-14-2018 14:39:00,	raspberrypi
1821,	582488,	0.21,	0.21,	0.18,	1,	208,	2-14-2018 14:39:42,	raspberrypi
1822,	582488,	0.25,	0.21,	0.18,	1,	208,	2-14-2018 14:40:00,	raspberrypi
1823,	582488,	0.27,	0.23,	0.19,	1,	208,	2-14-2018 14:40:42,	raspberrypi
1824,	582488,	0.21,	0.22,	0.18,	1,	208,	2-14-2018 14:41:00,	raspberrypi
1825,	582612,	0.20,	0.22,	0.18,	2,	208,	2-14-2018 14:41:42,	raspberrypi
1826,	582620,	0.23,	0.22,	0.18,	2,	207,	2-14-2018 14:42:00,	raspberrypi
1827,	582620,	0.23,	0.22,	0.18,	2,	208,	2-14-2018 14:42:43,	raspberrypi
1828,	582612,	0.26,	0.22,	0.19,	1,	208,	2-14-2018 14:43:00,	raspberrypi
1829,	582488,	0.26,	0.22,	0.19,	2,	208,	2-14-2018 14:43:43,	raspberrypi
1830,	582488,	0.27,	0.23,	0.19,	3,	208,	2-14-2018 14:44:00,	raspberrypi
1831,	582612,	0.24,	0.23,	0.19,	1,	208,	2-14-2018 14:44:43,	raspberrypi
1832,	582736,	0.26,	0.23,	0.19,	2,	208,	2-14-2018 14:45:00,	raspberrypi
1833,	582736,	0.25,	0.23,	0.19,	2,	208,	2-14-2018 14:45:43,	raspberrypi
1834,	582736,	0.20,	0.22,	0.18,	1,	208,	2-14-2018 14:46:00,	raspberrypi
1835,	582736,	0.19,	0.22,	0.18,	1,	208,	2-14-2018 14:46:43,	raspberrypi
1836,	582736,	0.22,	0.22,	0.18,	1,	208,	2-14-2018 14:47:00,	raspberrypi
1837,	582728,	0.22,	0.22,	0.18,	2,	209,	2-14-2018 14:47:43,	raspberrypi
1838,	582868,	0.17,	0.21,	0.18,	1,	207,	2-14-2018 14:48:00,	raspberrypi
1839,	582968,	0.26,	0.23,	0.19,	1,	208,	2-14-2018 14:48:43,	raspberrypi
1840,	582984,	0.20,	0.22,	0.18,	1,	208,	2-14-2018 14:49:00,	raspberrypi
1841,	582860,	0.21,	0.21,	0.18,	1,	208,	2-14-2018 14:49:43,	raspberrypi
1842,	582852,	0.24,	0.22,	0.18,	2,	209,	2-14-2018 14:50:01,	raspberrypi
1843,	582852,	0.23,	0.22,	0.18,	1,	209,	2-14-2018 14:50:43,	raspberrypi
1844,	582852,	0.18,	0.21,	0.18,	1,	209,	2-14-2018 14:51:01,	raspberrypi
1845,	582852,	0.26,	0.22,	0.19,	2,	209,	2-14-2018 14:51:43,	raspberrypi
1846,	582852,	0.20,	0.21,	0.18,	1,	209,	2-14-2018 14:52:01,	raspberrypi
1847,	582852,	0.27,	0.23,	0.19,	2,	209,	2-14-2018 14:52:43,	raspberrypi
1848,	582976,	0.29,	0.23,	0.19,	1,	209,	2-14-2018 14:53:01,	raspberrypi
1849,	582976,	0.26,	0.23,	0.19,	2,	209,	2-14-2018 14:53:43,	raspberrypi
1850,	582984,	0.20,	0.22,	0.18,	1,	208,	2-14-2018 14:54:01,	raspberrypi
1851,	582728,	0.20,	0.22,	0.18,	2,	209,	2-14-2018 14:54:43,	raspberrypi
1852,	582736,	0.23,	0.22,	0.18,	1,	208,	2-14-2018 14:55:01,	raspberrypi
1853,	582728,	0.22,	0.22,	0.18,	1,	208,	2-14-2018 14:55:43,	raspberrypi
1854,	582728,	0.25,	0.23,	0.19,	2,	208,	2-14-2018 14:56:01,	raspberrypi
1855,	582728,	0.17,	0.21,	0.18,	2,	208,	2-14-2018 14:56:43,	raspberrypi
1856,	582728,	0.20,	0.22,	0.18,	1,	208,	2-14-2018 14:57:01,	raspberrypi
1857,	582720,	0.22,	0.22,	0.18,	1,	209,	2-14-2018 14:57:43,	raspberrypi
1858,	582728,	0.23,	0.22,	0.18,	1,	208,	2-14-2018 14:58:01,	raspberrypi
1859,	582728,	0.17,	0.21,	0.18,	1,	208,	2-14-2018 14:58:43,	raspberrypi
1860,	582728,	0.27,	0.22,	0.19,	1,	208,	2-14-2018 14:59:01,	raspberrypi
1861,	582728,	0.20,	0.21,	0.18,	1,	208,	2-14-2018 14:59:43,	raspberrypi
1862,	582736,	0.21,	0.21,	0.18,	1,	207,	2-14-2018 15:00:01,	raspberrypi
1863,	582588,	0.24,	0.22,	0.18,	2,	208,	2-14-2018 15:00:43,	raspberrypi
1864,	580944,	0.25,	0.22,	0.18,	1,	209,	2-14-2018 15:01:01,	raspberrypi
1865,	582696,	0.18,	0.20,	0.18,	2,	209,	2-14-2018 15:01:43,	raspberrypi
1866,	582696,	0.19,	0.21,	0.18,	2,	209,	2-14-2018 15:02:01,	raspberrypi
1867,	582712,	0.22,	0.21,	0.18,	2,	209,	2-14-2018 15:02:43,	raspberrypi
1868,	582712,	0.16,	0.20,	0.18,	1,	209,	2-14-2018 15:03:01,	raspberrypi
1869,	582720,	0.21,	0.20,	0.18,	1,	209,	2-14-2018 15:03:43,	raspberrypi
1870,	582712,	0.15,	0.19,	0.18,	1,	209,	2-14-2018 15:04:01,	raspberrypi
1871,	582712,	0.19,	0.20,	0.18,	2,	209,	2-14-2018 15:04:43,	raspberrypi
1872,	582588,	0.13,	0.18,	0.18,	2,	209,	2-14-2018 15:05:01,	raspberrypi
1873,	582588,	0.19,	0.19,	0.18,	1,	209,	2-14-2018 15:05:43,	raspberrypi
1874,	582588,	0.22,	0.19,	0.18,	1,	209,	2-14-2018 15:06:01,	raspberrypi
1875,	582580,	0.17,	0.18,	0.18,	1,	209,	2-14-2018 15:06:43,	raspberrypi
1876,	582596,	0.12,	0.17,	0.18,	1,	207,	2-14-2018 15:07:01,	raspberrypi
1877,	582704,	0.17,	0.18,	0.18,	1,	209,	2-14-2018 15:07:43,	raspberrypi
1878,	582712,	0.20,	0.18,	0.18,	1,	208,	2-14-2018 15:08:01,	raspberrypi
1879,	582200,	0.16,	0.17,	0.18,	2,	208,	2-14-2018 15:08:43,	raspberrypi
1880,	581616,	0.19,	0.18,	0.18,	1,	208,	2-14-2018 15:09:01,	raspberrypi
1881,	581828,	0.16,	0.17,	0.18,	2,	208,	2-14-2018 15:09:43,	raspberrypi
1882,	581828,	0.18,	0.18,	0.18,	1,	208,	2-14-2018 15:10:01,	raspberrypi
1883,	581968,	0.20,	0.18,	0.18,	1,	208,	2-14-2018 15:10:43,	raspberrypi
1884,	581968,	0.22,	0.19,	0.18,	1,	208,	2-14-2018 15:11:01,	raspberrypi
1885,	581968,	0.24,	0.19,	0.18,	2,	208,	2-14-2018 15:11:43,	raspberrypi
1886,	581968,	0.25,	0.20,	0.19,	2,	208,	2-14-2018 15:12:01,	raspberrypi
1887,	581968,	0.19,	0.19,	0.18,	1,	208,	2-14-2018 15:12:43,	raspberrypi
1888,	581976,	0.20,	0.19,	0.18,	1,	207,	2-14-2018 15:13:01,	raspberrypi
1889,	581968,	0.16,	0.18,	0.18,	1,	208,	2-14-2018 15:13:43,	raspberrypi
1890,	581384,	0.18,	0.18,	0.18,	1,	210,	2-14-2018 15:14:01,	raspberrypi
1891,	579532,	0.22,	0.19,	0.18,	1,	211,	2-14-2018 15:14:43,	raspberrypi
1892,	579532,	0.23,	0.19,	0.18,	2,	211,	2-14-2018 15:15:01,	raspberrypi
1893,	579532,	0.18,	0.18,	0.18,	1,	211,	2-14-2018 15:15:43,	raspberrypi
1894,	579532,	0.20,	0.19,	0.18,	1,	211,	2-14-2018 15:16:01,	raspberrypi
1895,	579656,	0.21,	0.19,	0.18,	1,	211,	2-14-2018 15:16:43,	raspberrypi
1896,	579260,	0.23,	0.20,	0.18,	1,	211,	2-14-2018 15:17:01,	raspberrypi
1897,	579268,	0.17,	0.19,	0.18,	1,	212,	2-14-2018 15:17:43,	raspberrypi
1898,	579276,	0.27,	0.21,	0.19,	1,	211,	2-14-2018 15:18:01,	raspberrypi
1899,	579276,	0.28,	0.21,	0.19,	1,	211,	2-14-2018 15:18:44,	raspberrypi
1900,	579276,	0.20,	0.20,	0.18,	2,	211,	2-14-2018 15:19:01,	raspberrypi
1901,	579284,	0.21,	0.20,	0.18,	1,	210,	2-14-2018 15:19:44,	raspberrypi
1902,	579268,	0.23,	0.21,	0.18,	2,	210,	2-14-2018 15:20:01,	raspberrypi
1903,	579268,	0.19,	0.20,	0.18,	1,	210,	2-14-2018 15:20:44,	raspberrypi
1904,	579268,	0.21,	0.20,	0.18,	2,	210,	2-14-2018 15:21:01,	raspberrypi
1905,	579508,	0.17,	0.19,	0.18,	1,	210,	2-14-2018 15:21:44,	raspberrypi
1906,	579508,	0.19,	0.19,	0.18,	1,	210,	2-14-2018 15:22:01,	raspberrypi
1907,	579508,	0.16,	0.18,	0.18,	2,	210,	2-14-2018 15:22:44,	raspberrypi
1908,	579508,	0.19,	0.19,	0.18,	1,	210,	2-14-2018 15:23:01,	raspberrypi
1909,	579508,	0.15,	0.18,	0.18,	1,	210,	2-14-2018 15:23:44,	raspberrypi
1910,	579516,	0.17,	0.18,	0.18,	2,	210,	2-14-2018 15:24:01,	raspberrypi
1911,	579516,	0.20,	0.19,	0.18,	1,	209,	2-14-2018 15:24:44,	raspberrypi
1912,	579656,	0.21,	0.19,	0.18,	1,	209,	2-14-2018 15:25:01,	raspberrypi
1913,	579524,	0.24,	0.20,	0.18,	1,	210,	2-14-2018 15:25:44,	raspberrypi
1914,	579524,	0.17,	0.18,	0.18,	1,	210,	2-14-2018 15:26:01,	raspberrypi
1915,	579524,	0.27,	0.21,	0.19,	1,	210,	2-14-2018 15:26:44,	raspberrypi
1916,	579648,	0.28,	0.21,	0.19,	1,	210,	2-14-2018 15:27:01,	raspberrypi
1917,	579516,	0.33,	0.23,	0.19,	1,	211,	2-14-2018 15:27:44,	raspberrypi
1918,	579524,	0.25,	0.22,	0.19,	1,	210,	2-14-2018 15:28:02,	raspberrypi
1919,	579524,	0.33,	0.25,	0.20,	1,	210,	2-14-2018 15:28:44,	raspberrypi
1920,	580020,	0.26,	0.23,	0.19,	2,	210,	2-14-2018 15:29:02,	raspberrypi
1921,	580020,	0.23,	0.23,	0.19,	2,	210,	2-14-2018 15:29:44,	raspberrypi
1922,	579896,	0.26,	0.24,	0.19,	1,	210,	2-14-2018 15:30:02,	raspberrypi
1923,	579896,	0.24,	0.23,	0.19,	2,	210,	2-14-2018 15:30:44,	raspberrypi
1924,	579904,	0.19,	0.22,	0.19,	2,	209,	2-14-2018 15:31:02,	raspberrypi
1925,	579896,	0.19,	0.22,	0.19,	2,	210,	2-14-2018 15:31:44,	raspberrypi
1926,	579144,	0.22,	0.23,	0.19,	1,	210,	2-14-2018 15:32:02,	raspberrypi
1927,	579936,	0.22,	0.22,	0.19,	1,	208,	2-14-2018 15:32:44,	raspberrypi
1928,	580060,	0.25,	0.23,	0.19,	1,	208,	2-14-2018 15:33:02,	raspberrypi
1929,	580060,	0.17,	0.21,	0.18,	1,	208,	2-14-2018 15:33:44,	raspberrypi
1930,	580060,	0.20,	0.22,	0.18,	2,	208,	2-14-2018 15:34:02,	raspberrypi
1931,	579936,	0.20,	0.22,	0.18,	2,	208,	2-14-2018 15:34:44,	raspberrypi
1932,	580184,	0.23,	0.22,	0.18,	1,	208,	2-14-2018 15:35:02,	raspberrypi
1933,	580184,	0.24,	0.22,	0.18,	2,	208,	2-14-2018 15:35:44,	raspberrypi
1934,	580184,	0.27,	0.23,	0.19,	1,	208,	2-14-2018 15:36:02,	raspberrypi
1935,	580184,	0.18,	0.21,	0.18,	2,	208,	2-14-2018 15:36:44,	raspberrypi
1936,	580044,	0.21,	0.21,	0.18,	2,	207,	2-14-2018 15:37:02,	raspberrypi
1937,	580052,	0.22,	0.21,	0.18,	2,	209,	2-14-2018 15:37:44,	raspberrypi
1938,	580060,	0.25,	0.22,	0.18,	2,	208,	2-14-2018 15:38:02,	raspberrypi
1939,	580060,	0.25,	0.22,	0.18,	2,	208,	2-14-2018 15:38:44,	raspberrypi
1940,	579132,	0.19,	0.21,	0.18,	1,	208,	2-14-2018 15:39:02,	raspberrypi
1941,	579316,	0.20,	0.21,	0.18,	1,	208,	2-14-2018 15:39:44,	raspberrypi
1942,	579440,	0.22,	0.21,	0.18,	2,	208,	2-14-2018 15:40:02,	raspberrypi
1943,	579440,	0.23,	0.21,	0.18,	1,	208,	2-14-2018 15:40:44,	raspberrypi
1944,	578820,	0.18,	0.20,	0.18,	1,	210,	2-14-2018 15:41:02,	raspberrypi
1945,	579136,	0.27,	0.22,	0.19,	1,	210,	2-14-2018 15:41:44,	raspberrypi
1946,	579136,	0.21,	0.21,	0.18,	2,	210,	2-14-2018 15:42:02,	raspberrypi
1947,	579336,	0.21,	0.21,	0.18,	1,	210,	2-14-2018 15:42:44,	raspberrypi
1948,	579384,	0.24,	0.21,	0.18,	2,	210,	2-14-2018 15:43:02,	raspberrypi
1949,	579260,	0.25,	0.21,	0.18,	1,	210,	2-14-2018 15:43:44,	raspberrypi
1950,	579260,	0.19,	0.20,	0.18,	2,	210,	2-14-2018 15:44:02,	raspberrypi
1951,	579260,	0.19,	0.20,	0.18,	1,	210,	2-14-2018 15:44:44,	raspberrypi
1952,	579260,	0.22,	0.21,	0.18,	1,	210,	2-14-2018 15:45:02,	raspberrypi
1953,	579496,	0.16,	0.19,	0.18,	1,	209,	2-14-2018 15:45:44,	raspberrypi
1954,	579496,	0.20,	0.20,	0.18,	2,	209,	2-14-2018 15:46:02,	raspberrypi
1955,	577736,	0.23,	0.20,	0.18,	1,	210,	2-14-2018 15:46:44,	raspberrypi
1956,	577464,	0.25,	0.21,	0.19,	2,	211,	2-14-2018 15:47:02,	raspberrypi
1957,	579716,	0.16,	0.19,	0.18,	2,	211,	2-14-2018 15:47:44,	raspberrypi
1958,	579860,	0.20,	0.20,	0.18,	1,	210,	2-14-2018 15:48:02,	raspberrypi
1959,	579860,	0.27,	0.22,	0.19,	1,	210,	2-14-2018 15:48:44,	raspberrypi
1960,	579860,	0.21,	0.21,	0.18,	2,	210,	2-14-2018 15:49:02,	raspberrypi
1961,	577728,	0.16,	0.19,	0.18,	2,	211,	2-14-2018 15:49:44,	raspberrypi
1962,	577712,	0.19,	0.20,	0.18,	2,	211,	2-14-2018 15:50:02,	raspberrypi
